"id","latitude","longitude","track_id","time"
11175,-10.9411574,-37.05019604,143,"2015-02-19 07:41:00"
11176,-10.91862636,-37.04663433,142,"2015-02-19 07:45:24"
11177,-10.94116015,-37.05018923,143,"2015-02-19 07:41:06"
11178,-10.91861912,-37.04663695,142,"2015-02-19 07:45:29"
11179,-10.94116035,-37.05018948,143,"2015-02-19 07:41:12"
11180,-10.91861872,-37.04663827,142,"2015-02-19 07:45:35"
11181,-10.94116043,-37.05018958,143,"2015-02-19 07:41:18"
11182,-10.91861871,-37.04663835,142,"2015-02-19 07:45:40"
11183,-10.94116053,-37.05018967,143,"2015-02-19 07:41:23"
11184,-10.91861876,-37.04663838,142,"2015-02-19 07:45:45"
11185,-10.94116055,-37.05018979,143,"2015-02-19 07:41:28"
11186,-10.91856581,-37.04665712,142,"2015-02-19 07:45:51"
11187,-10.94116071,-37.05018986,143,"2015-02-19 07:41:34"
11188,-10.91830571,-37.04676497,142,"2015-02-19 07:45:57"
11189,-10.94116071,-37.05018996,143,"2015-02-19 07:41:40"
11190,-10.91775722,-37.04695043,142,"2015-02-19 07:46:02"
11191,-10.94116484,-37.05019687,143,"2015-02-19 07:41:46"
11192,-10.91707922,-37.04720757,142,"2015-02-19 07:46:08"
11193,-10.94107041,-37.05024893,143,"2015-02-19 07:41:51"
11194,-10.91646829,-37.0473954,142,"2015-02-19 07:46:14"
11195,-10.94058351,-37.05045166,143,"2015-02-19 07:41:57"
11196,-10.91575372,-37.04754755,142,"2015-02-19 07:46:19"
11197,-10.94001388,-37.05056367,143,"2015-02-19 07:42:03"
11198,-10.91498618,-37.04770511,142,"2015-02-19 07:46:25"
11199,-10.93935292,-37.05064993,143,"2015-02-19 07:42:09"
11200,-10.91423347,-37.04774621,142,"2015-02-19 07:46:31"
11201,-10.93864834,-37.05064189,143,"2015-02-19 07:42:14"
11202,-10.913537,-37.04775439,142,"2015-02-19 07:46:36"
11203,-10.93781807,-37.05057763,143,"2015-02-19 07:42:19"
11204,-10.91293897,-37.04776655,142,"2015-02-19 07:46:42"
11205,-10.93703404,-37.05048118,143,"2015-02-19 07:42:25"
11206,-10.91221768,-37.04776401,142,"2015-02-19 07:46:48"
11207,-10.93637444,-37.05038555,143,"2015-02-19 07:42:31"
11208,-10.91159389,-37.04777083,142,"2015-02-19 07:46:53"
11209,-10.93554809,-37.05025307,143,"2015-02-19 07:42:36"
11210,-10.91090043,-37.04779143,142,"2015-02-19 07:46:59"
11211,-10.93472654,-37.05001453,143,"2015-02-19 07:42:42"
11212,-10.91028766,-37.04780015,142,"2015-02-19 07:47:04"
11213,-10.93408022,-37.04971201,143,"2015-02-19 07:42:47"
11214,-10.90979386,-37.04780685,142,"2015-02-19 07:47:10"
11215,-10.93334992,-37.04922075,143,"2015-02-19 07:42:52"
11216,-10.90926861,-37.04783154,142,"2015-02-19 07:47:16"
11217,-10.93282405,-37.04874418,143,"2015-02-19 07:42:57"
11218,-10.90878674,-37.04796314,142,"2015-02-19 07:47:21"
11219,-10.93220215,-37.04813782,143,"2015-02-19 07:43:03"
11220,-10.90828242,-37.04800015,142,"2015-02-19 07:47:27"
11221,-10.93169823,-37.04764783,143,"2015-02-19 07:43:08"
11222,-10.90763792,-37.0480572,142,"2015-02-19 07:47:32"
11223,-10.93119205,-37.04709821,143,"2015-02-19 07:43:14"
11224,-10.90726861,-37.0481332,142,"2015-02-19 07:47:37"
11225,-10.93072681,-37.04655567,143,"2015-02-19 07:43:20"
11226,-10.90725997,-37.04813497,142,"2015-02-19 07:47:43"
11227,-10.93029508,-37.04602363,143,"2015-02-19 07:43:26"
11228,-10.9072574,-37.0481381,142,"2015-02-19 07:47:49"
11229,-10.92975009,-37.04534681,143,"2015-02-19 07:43:32"
11230,-10.90717633,-37.04815291,142,"2015-02-19 07:47:54"
11231,-10.92925788,-37.04465386,143,"2015-02-19 07:43:37"
11232,-10.90687408,-37.04813558,142,"2015-02-19 07:48:00"
11233,-10.92878737,-37.04396585,143,"2015-02-19 07:43:43"
11234,-10.90636934,-37.0481489,142,"2015-02-19 07:48:05"
11235,-10.92836259,-37.04347105,143,"2015-02-19 07:43:48"
11236,-10.90568259,-37.04814546,142,"2015-02-19 07:48:10"
11237,-10.9276219,-37.04318597,143,"2015-02-19 07:43:54"
11238,-10.90508663,-37.04812352,142,"2015-02-19 07:48:16"
11239,-10.92691774,-37.04338999,143,"2015-02-19 07:44:00"
11240,-10.90442535,-37.04814392,142,"2015-02-19 07:48:21"
11241,-10.92625046,-37.04366106,143,"2015-02-19 07:44:05"
11242,-10.90396233,-37.04817205,142,"2015-02-19 07:48:26"
11243,-10.92562817,-37.0438739,143,"2015-02-19 07:44:10"
11244,-10.90335371,-37.04819336,142,"2015-02-19 07:48:32"
11245,-10.92500921,-37.04383745,143,"2015-02-19 07:44:15"
11246,-10.90270816,-37.04822635,142,"2015-02-19 07:48:37"
11247,-10.92448038,-37.04378684,143,"2015-02-19 07:44:21"
11248,-10.90232631,-37.0487461,142,"2015-02-19 07:48:43"
11249,-10.92389071,-37.04413605,143,"2015-02-19 07:44:27"
11250,-10.90229486,-37.04944279,142,"2015-02-19 07:48:48"
11251,-10.92321274,-37.04457366,143,"2015-02-19 07:44:32"
11252,-10.90244076,-37.05007884,142,"2015-02-19 07:48:53"
11253,-10.92264998,-37.04491218,143,"2015-02-19 07:44:38"
11254,-10.90268309,-37.05046355,142,"2015-02-19 07:48:58"
11255,-10.92191949,-37.04525688,143,"2015-02-19 07:44:44"
11256,-10.90306504,-37.05046674,142,"2015-02-19 07:49:03"
11257,-10.92131149,-37.04554128,143,"2015-02-19 07:44:50"
11258,-10.90317928,-37.05071244,142,"2015-02-19 07:49:09"
11259,-10.92067031,-37.04580979,143,"2015-02-19 07:44:55"
11260,-10.90313936,-37.05124355,142,"2015-02-19 07:49:15"
11261,-10.91992745,-37.04610355,143,"2015-02-19 07:45:02"
11262,-10.90311339,-37.05178476,142,"2015-02-19 07:49:20"
11263,-10.91936859,-37.04632531,143,"2015-02-19 07:45:08"
11264,-10.90312813,-37.05223845,142,"2015-02-19 07:49:26"
11265,-10.91878898,-37.04656187,143,"2015-02-19 07:45:13"
11266,-10.90302819,-37.05270868,142,"2015-02-19 07:49:32"
11267,-10.91861493,-37.04662896,143,"2015-02-19 07:45:19"
11268,-10.90253079,-37.05276016,142,"2015-02-19 07:49:37"
11269,-10.91862636,-37.04663433,143,"2015-02-19 07:45:24"
11270,-10.90192001,-37.05272716,142,"2015-02-19 07:49:42"
11271,-10.91861912,-37.04663695,143,"2015-02-19 07:45:29"
11272,-10.90150965,-37.05273003,142,"2015-02-19 07:49:47"
11273,-10.91861872,-37.04663827,143,"2015-02-19 07:45:35"
11274,-10.901091,-37.05269846,142,"2015-02-19 07:49:52"
11275,-10.91861871,-37.04663835,143,"2015-02-19 07:45:40"
11276,-10.90063236,-37.05272753,142,"2015-02-19 07:49:58"
11277,-10.91861876,-37.04663838,143,"2015-02-19 07:45:45"
11278,-10.90018594,-37.05271095,142,"2015-02-19 07:50:03"
11279,-10.91856581,-37.04665712,143,"2015-02-19 07:45:51"
11280,-10.90001051,-37.05270152,142,"2015-02-19 07:50:09"
11281,-10.91830571,-37.04676497,143,"2015-02-19 07:45:57"
11282,-10.89963207,-37.05268701,142,"2015-02-19 07:50:14"
11283,-10.91775722,-37.04695043,143,"2015-02-19 07:46:02"
11284,-10.89916097,-37.0526572,142,"2015-02-19 07:50:20"
11285,-10.91707922,-37.04720757,143,"2015-02-19 07:46:08"
11286,-10.89852687,-37.05262235,142,"2015-02-19 07:50:25"
11287,-10.91646829,-37.0473954,143,"2015-02-19 07:46:14"
11288,-10.89786339,-37.05260886,142,"2015-02-19 07:50:31"
11289,-10.91575372,-37.04754755,143,"2015-02-19 07:46:19"
11290,-10.89735074,-37.05260233,142,"2015-02-19 07:50:36"
11291,-10.91498618,-37.04770511,143,"2015-02-19 07:46:25"
11292,-10.89681736,-37.05268999,142,"2015-02-19 07:50:41"
11293,-10.91423347,-37.04774621,143,"2015-02-19 07:46:31"
11294,-10.913537,-37.04775439,143,"2015-02-19 07:46:36"
11295,-10.89641825,-37.05268557,142,"2015-02-19 07:50:47"
11296,-10.91293897,-37.04776655,143,"2015-02-19 07:46:42"
11297,-10.89614533,-37.05270145,142,"2015-02-19 07:50:53"
11298,-10.91221768,-37.04776401,143,"2015-02-19 07:46:48"
11299,-10.89604727,-37.05275474,142,"2015-02-19 07:50:58"
11300,-10.91159389,-37.04777083,143,"2015-02-19 07:46:53"
11301,-10.89610975,-37.05301101,142,"2015-02-19 07:51:04"
11302,-10.91090043,-37.04779143,143,"2015-02-19 07:46:59"
11303,-10.89617811,-37.05332585,142,"2015-02-19 07:51:09"
11304,-10.91028766,-37.04780015,143,"2015-02-19 07:47:04"
11305,-10.89643269,-37.05338895,142,"2015-02-19 07:51:15"
11306,-10.90979386,-37.04780685,143,"2015-02-19 07:47:10"
11307,-10.89668126,-37.05340851,142,"2015-02-19 07:51:20"
11308,-10.90926861,-37.04783154,143,"2015-02-19 07:47:16"
11309,-10.89682442,-37.05344034,142,"2015-02-19 07:51:25"
11310,-10.90878674,-37.04796314,143,"2015-02-19 07:47:21"
11312,-10.90763792,-37.0480572,143,"2015-02-19 07:47:32"
11316,-10.90717633,-37.04815291,143,"2015-02-19 07:47:54"
11317,-10.90687408,-37.04813558,143,"2015-02-19 07:48:00"
11319,-10.90568259,-37.04814546,143,"2015-02-19 07:48:10"
11320,-10.90508663,-37.04812352,143,"2015-02-19 07:48:16"
11324,-10.90270816,-37.04822635,143,"2015-02-19 07:48:37"
11325,-10.90232631,-37.0487461,143,"2015-02-19 07:48:43"
11326,-10.90229486,-37.04944279,143,"2015-02-19 07:48:48"
11327,-10.90244076,-37.05007884,143,"2015-02-19 07:48:53"
11328,-10.90268309,-37.05046355,143,"2015-02-19 07:48:58"
11329,-10.90306504,-37.05046674,143,"2015-02-19 07:49:03"
11330,-10.90317928,-37.05071244,143,"2015-02-19 07:49:09"
11332,-10.90311339,-37.05178476,143,"2015-02-19 07:49:20"
11333,-10.90312813,-37.05223845,143,"2015-02-19 07:49:26"
11334,-10.90302819,-37.05270868,143,"2015-02-19 07:49:32"
11335,-10.90253079,-37.05276016,143,"2015-02-19 07:49:37"
11336,-10.90192001,-37.05272716,143,"2015-02-19 07:49:42"
11337,-10.90150965,-37.05273003,143,"2015-02-19 07:49:47"
11338,-10.901091,-37.05269846,143,"2015-02-19 07:49:52"
11339,-10.90063236,-37.05272753,143,"2015-02-19 07:49:58"
11344,-10.89852687,-37.05262235,143,"2015-02-19 07:50:25"
11346,-10.89735074,-37.05260233,143,"2015-02-19 07:50:36"
11347,-10.89681736,-37.05268999,143,"2015-02-19 07:50:41"
11348,-10.89641825,-37.05268557,143,"2015-02-19 07:50:47"
11349,-10.89614533,-37.05270145,143,"2015-02-19 07:50:53"
11350,-10.89604727,-37.05275474,143,"2015-02-19 07:50:58"
11352,-10.89617811,-37.05332585,143,"2015-02-19 07:51:09"
11353,-10.89643269,-37.05338895,143,"2015-02-19 07:51:15"
11354,-10.89668126,-37.05340851,143,"2015-02-19 07:51:20"
11355,-10.89682442,-37.05344034,143,"2015-02-19 07:51:25"
11356,-10.975795,-37.046975,145,"2015-02-22 18:10:29"
11357,-10.975741666667,-37.04697,145,"2015-02-22 18:10:34"
11358,-10.975723333333,-37.047005,145,"2015-02-22 18:10:40"
11359,-10.975696666667,-37.047006666667,145,"2015-02-22 18:10:45"
11363,-10.975743333333,-37.047103333333,145,"2015-02-22 18:11:06"
11364,-10.975791666667,-37.047023333333,145,"2015-02-22 18:11:11"
11414,-10.97582,-37.047153333333,145,"2015-02-22 18:15:41"
11432,-10.975848333333,-37.047128333333,145,"2015-02-22 18:17:14"
11433,-10.922715,-37.047443333333,146,"2015-02-23 05:50:32"
11434,-10.922721666667,-37.047485,146,"2015-02-23 05:50:38"
11435,-10.922701666667,-37.04758,146,"2015-02-23 05:50:43"
11436,-10.922756666667,-37.047295,147,"2015-02-23 05:52:04"
11437,-10.922745,-37.04737,147,"2015-02-23 05:52:09"
11439,-10.922826666667,-37.047405,147,"2015-02-23 05:52:20"
11440,-10.922646666667,-37.047188333333,147,"2015-02-23 05:54:44"
11441,-10.922675,-37.047063333333,147,"2015-02-23 05:54:49"
11445,-10.922708333333,-37.047268333333,147,"2015-02-23 05:55:10"
11446,-10.922726666667,-37.047298333333,147,"2015-02-23 05:55:15"
11459,-10.92278,-37.047168333333,147,"2015-02-23 05:56:24"
11461,-10.922741666667,-37.047093333333,147,"2015-02-23 05:56:42"
11464,-10.922748333333,-37.047206666667,147,"2015-02-23 05:56:58"
11467,-10.922708333333,-37.04729,147,"2015-02-23 05:57:14"
11469,-10.922718333333,-37.047385,147,"2015-02-23 05:57:24"
11471,-10.922673333333,-37.047421666667,147,"2015-02-23 05:57:35"
11473,-10.922703333333,-37.047491666667,147,"2015-02-23 05:57:46"
11476,-10.922741666667,-37.047288333333,147,"2015-02-23 05:58:03"
11495,-10.922736666667,-37.047313333333,147,"2015-02-23 05:59:44"
11496,-10.922706666667,-37.0473,147,"2015-02-23 05:59:49"
11503,-10.922685,-37.04716,147,"2015-02-23 06:00:26"
11505,-10.922715,-37.047123333333,147,"2015-02-23 06:00:37"
11607,-10.922715,-37.047478333333,147,"2015-02-23 06:09:37"
11609,-10.922701666667,-37.047416666667,147,"2015-02-23 06:09:48"
11614,-10.922675,-37.047401666667,147,"2015-02-23 06:10:14"
11624,-10.922655,-37.047248333333,147,"2015-02-23 06:11:07"
11625,-10.922616666667,-37.047123333333,147,"2015-02-23 06:11:13"
11627,-10.922615,-37.047195,147,"2015-02-23 06:11:24"
11628,-10.922636666667,-37.047273333333,147,"2015-02-23 06:11:29"
11633,-10.922603333333,-37.047173333333,147,"2015-02-23 06:11:55"
11634,-10.922576666667,-37.04714,147,"2015-02-23 06:12:00"
11635,-10.922565,-37.047155,147,"2015-02-23 06:12:05"
11641,-10.922608333333,-37.047191666667,147,"2015-02-23 06:12:36"
11643,-10.922576666667,-37.047116666667,147,"2015-02-23 06:12:46"
11645,-10.922628333333,-37.047071666667,147,"2015-02-23 06:12:56"
11646,-10.922668333333,-37.047061666667,148,"2015-02-23 06:13:55"
11647,-10.923668333333,-37.044703333333,149,"2015-02-23 09:27:25"
11648,-10.923886666667,-37.04459,149,"2015-02-23 09:27:30"
11649,-10.9243,-37.044436666667,149,"2015-02-23 09:27:36"
11650,-10.92942,-37.045006666667,149,"2015-02-23 09:28:36"
11653,-10.929796666667,-37.045598333333,149,"2015-02-23 09:28:52"
11655,-10.930143333333,-37.046083333333,149,"2015-02-23 09:29:03"
11657,-10.930225,-37.046308333333,149,"2015-02-23 09:29:13"
11658,-10.930171666667,-37.046335,149,"2015-02-23 09:29:19"
11659,-10.930176666667,-37.046378333333,149,"2015-02-23 09:29:24"
11660,-10.930211666667,-37.046435,149,"2015-02-23 09:29:29"
11661,-10.930221666667,-37.046565,149,"2015-02-23 09:29:35"
11662,-10.930385,-37.046725,149,"2015-02-23 09:29:41"
11663,-10.930423333333,-37.046826666667,149,"2015-02-23 09:29:46"
11664,-10.930453333333,-37.046838333333,149,"2015-02-23 09:29:51"
11665,-10.930475,-37.046818333333,149,"2015-02-23 09:29:56"
11666,-10.930471666667,-37.04683,149,"2015-02-23 09:30:01"
11667,-10.930513333333,-37.046828333333,149,"2015-02-23 09:30:06"
11669,-10.930535,-37.046778333333,149,"2015-02-23 09:30:18"
11670,-10.930511666667,-37.046746666667,149,"2015-02-23 09:30:23"
11671,-10.930545,-37.046723333333,149,"2015-02-23 09:30:28"
11672,-10.930581666667,-37.046735,149,"2015-02-23 09:30:34"
11674,-10.930675,-37.04672,149,"2015-02-23 09:30:44"
11675,-10.930911666667,-37.046976666667,149,"2015-02-23 09:30:50"
11676,-10.931201666667,-37.047338333333,149,"2015-02-23 09:30:55"
11677,-10.93131,-37.047293333333,149,"2015-02-23 09:31:00"
11678,-10.931448333333,-37.047365,149,"2015-02-23 09:31:06"
11681,-10.932273333333,-37.048353333333,149,"2015-02-23 09:31:22"
11682,-10.93259,-37.0487,149,"2015-02-23 09:31:27"
11683,-10.932965,-37.048943333333,149,"2015-02-23 09:31:33"
11684,-10.933076666667,-37.049048333333,149,"2015-02-23 09:31:38"
11686,-10.933186666667,-37.049073333333,149,"2015-02-23 09:31:49"
11688,-10.93362,-37.049553333333,149,"2015-02-23 09:31:59"
11689,-10.934003333333,-37.049886666667,149,"2015-02-23 09:32:05"
11690,-10.93964,-37.050378333333,149,"2015-02-23 09:33:18"
11691,-10.93996,-37.05036,149,"2015-02-23 09:33:23"
11692,-10.940043333333,-37.050331666667,149,"2015-02-23 09:33:28"
11693,-10.940056666667,-37.050333333333,149,"2015-02-23 09:33:33"
11695,-10.94003,-37.050356666667,149,"2015-02-23 09:33:43"
11698,-10.940133333333,-37.050411666667,149,"2015-02-23 09:34:00"
11699,-10.940015,-37.050435,149,"2015-02-23 09:34:06"
11700,-10.939981666667,-37.050523333333,149,"2015-02-23 09:34:11"
11701,-10.939915,-37.050521666667,149,"2015-02-23 09:34:17"
11702,-10.94105,-37.050608333333,149,"2015-02-23 09:35:09"
11703,-10.941201666667,-37.050516666667,149,"2015-02-23 09:35:14"
11704,-10.941275,-37.050325,149,"2015-02-23 09:35:20"
11706,-10.941718333333,-37.049545,149,"2015-02-23 09:35:30"
11708,-10.942365,-37.048621666667,149,"2015-02-23 09:35:41"
11709,-10.942721666667,-37.048156666667,149,"2015-02-23 09:35:46"
11710,-10.943265,-37.047681666667,149,"2015-02-23 09:35:52"
11711,-10.943633333333,-37.047436666667,149,"2015-02-23 09:35:57"
11712,-10.943933333333,-37.047058333333,149,"2015-02-23 09:36:03"
11713,-10.944078333333,-37.04694,149,"2015-02-23 09:36:08"
11714,-10.944025,-37.047006666667,149,"2015-02-23 09:36:13"
11715,-10.944156666667,-37.04692,149,"2015-02-23 09:36:18"
11716,-10.944685,-37.046396666667,149,"2015-02-23 09:36:24"
11718,-10.945335,-37.046171666667,149,"2015-02-23 09:36:34"
11719,-10.945511666667,-37.046086666667,149,"2015-02-23 09:36:39"
11722,-10.945653333333,-37.046046666667,149,"2015-02-23 09:36:55"
11723,-10.94564,-37.046068333333,149,"2015-02-23 09:37:00"
11724,-10.945655,-37.04607,149,"2015-02-23 09:37:05"
11725,-10.945813333333,-37.04604,149,"2015-02-23 09:37:10"
11727,-10.946573333333,-37.045818333333,149,"2015-02-23 09:37:21"
11728,-10.947166666667,-37.045688333333,149,"2015-02-23 09:37:26"
11729,-10.94778,-37.045608333333,149,"2015-02-23 09:37:31"
11730,-10.948586666667,-37.045458333333,149,"2015-02-23 09:37:36"
11731,-10.949345,-37.04543,149,"2015-02-23 09:37:41"
11732,-10.95012,-37.045498333333,149,"2015-02-23 09:37:46"
11733,-10.95087,-37.045625,149,"2015-02-23 09:37:51"
11734,-10.951621666667,-37.045695,149,"2015-02-23 09:37:56"
11735,-10.952363333333,-37.045695,149,"2015-02-23 09:38:01"
11736,-10.95323,-37.04548,149,"2015-02-23 09:38:07"
11737,-10.953905,-37.045265,149,"2015-02-23 09:38:12"
11738,-10.954451666667,-37.045123333333,149,"2015-02-23 09:38:17"
11739,-10.954911666667,-37.045141666667,149,"2015-02-23 09:38:22"
11740,-10.955361666667,-37.045273333333,149,"2015-02-23 09:38:27"
11741,-10.955698333333,-37.04549,149,"2015-02-23 09:38:33"
11742,-10.956075,-37.045416666667,149,"2015-02-23 09:38:38"
11744,-10.9566,-37.045221666667,149,"2015-02-23 09:38:48"
11745,-10.956585,-37.04525,149,"2015-02-23 09:38:53"
11747,-10.957036666667,-37.045075,149,"2015-02-23 09:39:04"
11749,-10.957906666667,-37.044663333333,149,"2015-02-23 09:39:14"
11752,-10.959581666667,-37.04394,149,"2015-02-23 09:39:29"
11753,-10.960256666667,-37.043601666667,149,"2015-02-23 09:39:34"
11754,-10.96096,-37.043276666667,149,"2015-02-23 09:39:39"
11756,-10.962496666667,-37.042618333333,149,"2015-02-23 09:39:50"
11757,-10.96316,-37.042405,149,"2015-02-23 09:39:55"
11758,-10.963836666667,-37.042256666667,149,"2015-02-23 09:40:00"
11759,-10.96469,-37.042256666667,149,"2015-02-23 09:40:06"
11760,-10.965373333333,-37.042361666667,149,"2015-02-23 09:40:11"
11761,-10.96593,-37.0425,149,"2015-02-23 09:40:16"
11762,-10.966293333333,-37.042571666667,149,"2015-02-23 09:40:21"
11763,-10.966521666667,-37.042561666667,149,"2015-02-23 09:40:27"
11764,-10.966623333333,-37.042628333333,149,"2015-02-23 09:40:32"
11767,-10.967395,-37.042973333333,149,"2015-02-23 09:40:47"
11768,-10.967388333333,-37.04269,149,"2015-02-23 09:40:53"
11769,-10.967495,-37.042388333333,149,"2015-02-23 09:40:58"
11770,-10.96758,-37.042033333333,149,"2015-02-23 09:41:03"
11771,-10.967616666667,-37.041763333333,149,"2015-02-23 09:41:09"
11773,-10.96762,-37.04172,149,"2015-02-23 09:41:19"
11774,-10.967606666667,-37.04174,149,"2015-02-23 09:41:24"
11777,-10.967671666667,-37.041743333333,149,"2015-02-23 09:41:40"
11785,-10.967671666667,-37.041663333333,149,"2015-02-23 09:42:22"
11787,-10.967836666667,-37.041383333333,149,"2015-02-23 09:42:32"
11788,-10.968138333333,-37.041476666667,149,"2015-02-23 09:42:38"
11789,-10.968528333333,-37.04157,149,"2015-02-23 09:42:43"
11790,-10.96927,-37.041678333333,149,"2015-02-23 09:42:48"
11791,-10.969898333333,-37.04186,149,"2015-02-23 09:42:53"
11792,-10.970665,-37.042033333333,149,"2015-02-23 09:42:59"
11793,-10.971241666667,-37.042131666667,149,"2015-02-23 09:43:05"
11794,-10.97162,-37.042135,149,"2015-02-23 09:43:10"
11795,-10.971516666667,-37.042146666667,149,"2015-02-23 09:43:15"
11796,-10.971251666667,-37.042281666667,149,"2015-02-23 09:43:21"
11797,-10.971275,-37.042318333333,149,"2015-02-23 09:43:26"
11799,-10.972,-37.042431666667,149,"2015-02-23 09:43:37"
11801,-10.97287,-37.042606666667,149,"2015-02-23 09:43:47"
11803,-10.973356666667,-37.042723333333,149,"2015-02-23 09:43:57"
11804,-10.973515,-37.042618333333,149,"2015-02-23 09:44:02"
11805,-10.973611666667,-37.042601666667,149,"2015-02-23 09:44:07"
11808,-10.973858333333,-37.042605,149,"2015-02-23 09:44:22"
11810,-10.974723333333,-37.04288,149,"2015-02-23 09:44:32"
11811,-10.97553,-37.043108333333,149,"2015-02-23 09:44:38"
11812,-10.976176666667,-37.043236666667,149,"2015-02-23 09:44:43"
11814,-10.977561666667,-37.04356,149,"2015-02-23 09:44:54"
11816,-10.978863333333,-37.0439,149,"2015-02-23 09:45:04"
11817,-10.97936,-37.04401,149,"2015-02-23 09:45:09"
11818,-10.979613333333,-37.044096666667,149,"2015-02-23 09:45:14"
11819,-10.979748333333,-37.044205,149,"2015-02-23 09:45:19"
11820,-10.979826666667,-37.044585,149,"2015-02-23 09:45:25"
11822,-10.979385,-37.045886666667,149,"2015-02-23 09:45:35"
11823,-10.979148333333,-37.04651,149,"2015-02-23 09:45:40"
11824,-10.97898,-37.046796666667,149,"2015-02-23 09:45:45"
11825,-10.978933333333,-37.046986666667,149,"2015-02-23 09:45:51"
11826,-10.979096666667,-37.047128333333,149,"2015-02-23 09:45:56"
11827,-10.979126666667,-37.047185,149,"2015-02-23 09:46:01"
11828,-10.979086666667,-37.047215,149,"2015-02-23 09:46:06"
11829,-10.979085,-37.047243333333,149,"2015-02-23 09:46:11"
11830,-10.89669259,-37.05337361,150,"2015-02-23 03:12:28"
11831,-10.8967143,-37.05338902,150,"2015-02-23 03:12:33"
11841,-10.89670733,-37.05340297,150,"2015-02-23 03:13:27"
11845,-10.89671654,-37.05339336,150,"2015-02-23 03:13:50"
11848,-10.89628003,-37.05335346,150,"2015-02-23 03:14:07"
11849,-10.89625533,-37.05340172,150,"2015-02-23 03:14:13"
11850,-10.89620343,-37.05322614,150,"2015-02-23 03:14:18"
11851,-10.89615038,-37.05293126,150,"2015-02-23 03:14:23"
11852,-10.89609807,-37.05286523,150,"2015-02-23 03:14:29"
11853,-10.89594517,-37.05274933,150,"2015-02-23 03:14:41"
11854,-10.89582297,-37.05271177,150,"2015-02-23 03:14:51"
11855,-10.89525725,-37.05169491,150,"2015-02-23 03:14:57"
11856,-10.89522038,-37.0514564,150,"2015-02-23 03:15:03"
11859,-10.89526651,-37.0514118,150,"2015-02-23 03:15:21"
11870,-10.89530463,-37.05133737,150,"2015-02-23 03:16:26"
11871,-10.89565489,-37.05128492,150,"2015-02-23 03:16:31"
11873,-10.89648967,-37.05112038,150,"2015-02-23 03:16:42"
11874,-10.89689979,-37.05107727,150,"2015-02-23 03:16:47"
11875,-10.89733496,-37.05097913,150,"2015-02-23 03:16:53"
11876,-10.89776751,-37.05091161,150,"2015-02-23 03:16:59"
11877,-10.89801679,-37.0508546,150,"2015-02-23 03:17:05"
11878,-10.8983177,-37.0508411,150,"2015-02-23 03:17:10"
11879,-10.89871444,-37.05079221,150,"2015-02-23 03:17:16"
11881,-10.89998518,-37.05054485,150,"2015-02-23 03:17:35"
11884,-10.90110816,-37.05044053,150,"2015-02-23 03:17:52"
11885,-10.90142428,-37.05038013,150,"2015-02-23 03:17:57"
11886,-10.90180949,-37.05038167,150,"2015-02-23 03:18:03"
11887,-10.90205002,-37.05043629,150,"2015-02-23 03:18:09"
11888,-10.90214224,-37.05043718,150,"2015-02-23 03:18:15"
11889,-10.90213608,-37.0504177,150,"2015-02-23 03:18:20"
11894,-10.90215135,-37.05039712,150,"2015-02-23 03:18:48"
11903,-10.90245514,-37.05040912,150,"2015-02-23 03:19:38"
11904,-10.90290898,-37.05046882,150,"2015-02-23 03:19:44"
11905,-10.90342485,-37.05047078,150,"2015-02-23 03:19:50"
11906,-10.90385179,-37.05051233,150,"2015-02-23 03:19:56"
11907,-10.90413291,-37.05047918,150,"2015-02-23 03:20:01"
11908,-10.90425665,-37.05032997,150,"2015-02-23 03:20:09"
11909,-10.90427765,-37.04957719,150,"2015-02-23 03:20:15"
11910,-10.90423621,-37.0491376,150,"2015-02-23 03:20:20"
11911,-10.90423288,-37.04868366,150,"2015-02-23 03:20:26"
11912,-10.90428273,-37.04833783,150,"2015-02-23 03:20:31"
11913,-10.90469728,-37.04829035,150,"2015-02-23 03:20:37"
11914,-10.90522263,-37.04831318,150,"2015-02-23 03:20:42"
11915,-10.90574573,-37.04830509,150,"2015-02-23 03:20:47"
11916,-10.90633577,-37.04825999,150,"2015-02-23 03:20:53"
11917,-10.90652602,-37.04828555,150,"2015-02-23 03:20:59"
11918,-10.90660775,-37.04825621,150,"2015-02-23 03:21:04"
11919,-10.90691094,-37.04826806,150,"2015-02-23 03:21:10"
11920,-10.90723583,-37.04825942,150,"2015-02-23 03:21:16"
11921,-10.90749885,-37.04821311,150,"2015-02-23 03:21:22"
11922,-10.90765574,-37.0481499,150,"2015-02-23 03:21:27"
11923,-10.90781924,-37.04811916,150,"2015-02-23 03:21:38"
11925,-10.90847615,-37.04817889,150,"2015-02-23 03:21:49"
11926,-10.90872725,-37.04815933,150,"2015-02-23 03:21:55"
11927,-10.90903153,-37.04806374,150,"2015-02-23 03:22:01"
11928,-10.90945393,-37.04805294,150,"2015-02-23 03:22:07"
11929,-10.90995235,-37.0480817,150,"2015-02-23 03:22:13"
11930,-10.91028475,-37.0480744,150,"2015-02-23 03:22:18"
11931,-10.91050896,-37.0481255,150,"2015-02-23 03:22:23"
11932,-10.9106027,-37.04813231,150,"2015-02-23 03:22:29"
11933,-10.91056265,-37.04803685,150,"2015-02-23 03:22:35"
11934,-10.91070873,-37.04805216,150,"2015-02-23 03:22:41"
